page_id,text,label,Pattern Category,source_dataset
713, Motocross Boots ,0,Not Dark Pattern,original
1429,Shop Men's Styles,0,Not Dark Pattern,original
448,I don't want a discount,1,Misdirection,original
1601,Low Stock Only 2 left,1,Scarcity,original
1330,Brandon Blackwood,0,Not Dark Pattern,original
239,This product was viewed 26 seconds ago by someone from Princeton,1,Social Proof,original
1167,Powered by,0,Not Dark Pattern,original
941,Strong demand! Complete your order before it's too late!,1,Scarcity,original
1556,(Only 1 Left),1,Scarcity,original
287,My Reviews,0,Not Dark Pattern,original
190,Log in / Create an account,0,Not Dark Pattern,original
822,Nightforce New Year Clearance,0,Not Dark Pattern,original
1433,Hurry! Only 2 left in stock!,1,Scarcity,original
383,"No thanks, I prefer to pay more for shoes!",1,Misdirection,original
1402,Availability: Low Stock 4 Remaining,1,Scarcity,original
22,Favored By: 400 people!,1,Social Proof,original
212, adidas Originals Stan Smith ,0,Not Dark Pattern,original
1513,Currently 8 left in stock.,1,Scarcity,original
98,"1,142 people have added to cart recently",1,Social Proof,original
1241,gifts for wife,0,Not Dark Pattern,original
767,AdjustableSnapbacksSale Items- View All -,0,Not Dark Pattern,original
113,"Someone in Alexandria, United States just bought TTDeye Queen Green Colored Contact Lenses",1,Social Proof,original
1246,Hurry only 1 left!,1,Scarcity,original
559,01 Hours 37 Minutes 48 Seconds 1/10s,1,Urgency,original
1322,Warning: Last items in stock!,1,Scarcity,original
1463,"ONLY 5 LEFT, ORDER SOON!",1,Scarcity,original
1009, Accessories Collection ,0,Not Dark Pattern,original
264, Home / Black Tapered Belted Cigarette Trousers - Myasia ,0,Not Dark Pattern,original
1278,ONLY 5 LEFT IN STOCK!,1,Scarcity,original
1536,Boys Grey School Uniforms,0,Not Dark Pattern,original
1687,Hurry! Only 6 left in stock.,1,Scarcity,original
622, Fashion Short Sleeve Crew Neck Print Dress ,0,Not Dark Pattern,original
248,62 people have looked at this item in the last few hours.,1,Social Proof,original
1386,8 items left,1,Scarcity,original
1026, to read up about,0,Not Dark Pattern,original
1139,Jewelry Care Kit,0,Not Dark Pattern,original
196,Chirag in Anoopshahr just got the JAYS - a-JAYS One+ about 17 minutes ago,1,Social Proof,original
39,85 have it in their cart,1,Social Proof,original
28,9 sold in last 4 hours,1,Social Proof,original
883,"Weight Management Shakes help cut cals, control appetite, and drop LBS.* Learn more about Weight Management Shakes.",0,Not Dark Pattern,original
1009,Enable cookies to use the shopping cart,0,Not Dark Pattern,original
662,Lean To Sheds,0,Not Dark Pattern,original
688, Excellent service all round ,0,Not Dark Pattern,original
1027,LIMITED TIME! - Save $5 OFF Orders $70+ Coupon: SAVE5 - PLUS - Free Gift on Orders $125+,1,Urgency,original
627,"When you visit any website, it may store or retrieve information on your browser, mostly in the form of cookies. This information might be about you, your preferences or your device and is mostly used to make the site work as you expect it to. The information does not usually directly identify you, but it can give you a more personalized web experience. Because we respect your right to privacy, you can choose not to allow some types of cookies. Click on the different category headings to find out more and change our default settings. However, blocking some types of cookies may impact your experience of the site and the services we are able to offer. ",0,Not Dark Pattern,original
69,Fave x GrabPay,0,Not Dark Pattern,original
640,Deal expires in: 03 hrs 25 mins 22 sec,1,Urgency,original
258,Over 200 views in 24 hrs,1,Social Proof,original
1268,Traditional Snacks,0,Not Dark Pattern,original
837,Quick Navigation,0,Not Dark Pattern,original
889,"If you wish to cancel a membership, please contact our Customer Services Department on UK: +44 808 164 8264 (standard local call charges will apply) or via email on customer.service@beautypie.com. You can also contact the Customer Services Department by post at: Beauty Pie Limited, Customer Service Department, The Point, 210 New Kings Road, London SW6 5NZ, United Kingdom. Please quote your order number in all correspondence.",1,Obstruction,original
991, Boardshorts,0,Not Dark Pattern,original
1488,Institute for Legislative Action,0,Not Dark Pattern,original
1595,Limited-time Deal,1,Scarcity,original
1708,Don't forget the essentials Get up to 2 years of accidental damage coverage with AppleCare+.,1,Misdirection,original
1592,In Stock. Only 1 Left!,1,Scarcity,original
181,57 PEOPLE HAVE LOOKED AT THIS TODAY,1,Social Proof,original
1550,Exotic Bird Food,0,Not Dark Pattern,original
776,clear text ,0,Not Dark Pattern,original
158,Shop By Fabric,0,Not Dark Pattern,original
1199,Hurry! Only 2 left,1,Scarcity,original
527,Romper Swimwear,0,Not Dark Pattern,original
1565,10 SEATS LEFT,1,Scarcity,original
510,Your order is reserved for 09:14 minutes! ,1,Urgency,original
361,Great for shine,0,Not Dark Pattern,original
1381,View All Home Accessories,0,Not Dark Pattern,original
212,Recent Searches,0,Not Dark Pattern,original
179,2 viewed per hour,1,Social Proof,original
776,Power Button Covers,0,Not Dark Pattern,original
1071,ONLY 4 LEFT IN STOCK,1,Scarcity,original
1316, Cooling & Air Treatment ,0,Not Dark Pattern,original
1717,Add and save!,1,Misdirection,original
232,113 people have viewed in the last 24hrs,1,Social Proof,original
1736, PopTop Refine by Product Type: PopTop ,0,Not Dark Pattern,original
270,"Armin Dinovic bought 10M Runescape 3 Gold Order total: 3,70€ About 10 seconds ago",1,Social Proof,original
407,"No Thanks, I Don't Want a Free Gift",1,Misdirection,original
1035,FRAMON #2 Code Machine Offer - Limited time offer!,1,Urgency,original
527, Electric Daisy ,0,Not Dark Pattern,original
1491,Only 5 left!,1,Scarcity,original
342,"No thanks, I hate saving money",1,Misdirection,original
108,We are currently accepting and processing orders from following:,0,Not Dark Pattern,original
1468, End Tables,0,Not Dark Pattern,original
808,OFFER ENDS 00:54:59,1,Urgency,original
432,I don't feel lucky,1,Misdirection,original
976,commonpandacom@commonpandacom,0,Not Dark Pattern,original
875,"Hurry, Sale ends in 9 Hours!",1,Urgency,original
1084,ONLY 1 LEFT! GET IT NOW!,1,Scarcity,original
674,3Days01:49:51 Left,1,Urgency,original
4, ≡ Filter Reviews Clicking on the following button will update the content below ,0,Not Dark Pattern,original
103,Americas,0,Not Dark Pattern,original
664,"› New Year, New Kit Sale",0,Not Dark Pattern,original
680,Clocks ,0,Not Dark Pattern,original
143,24 people currently interested,1,Social Proof,original
372,"No thanks, I want to pay the full price.",1,Misdirection,original
218,"Awhi from Hicks Bay, Gisborne, New Zealand just bought",1,Social Proof,original
189,. ,0,Not Dark Pattern,original
196,Welcome Newcomer,0,Not Dark Pattern,original
1044, PG Picks: Skin Care for Incontinence ,0,Not Dark Pattern,original
1509,The World Fair Trade Organization Label guarantees that People Tree follows Fair Trade best practices in our organisation.,0,Not Dark Pattern,original
303,4 people are looking at this right now.,1,Social Proof,original
861,WilmaNorth Carolina,0,Not Dark Pattern,original
1590, shop by trend ,0,Not Dark Pattern,original
1200,"HURRY, THERE ARE ONLY 9 ITEM(S) LEFT!",1,Scarcity,original
1317, Moonstone Beads ,0,Not Dark Pattern,original
168,"Rick in Columbia, United States purchased a",1,Social Proof,original
1061,Limited Time Only · Online Only,1,Urgency,original
1095,HURRY! ONLY 19 LEFT IN STOCK.,1,Scarcity,original
1083,Felizer Designer Diamond studded Round Dial Metal starp watch for Women & Girls - Silver (Heart design) Analog,0,Not Dark Pattern,original
1740,Let's make sure you have everything else you need,1,Misdirection,original
1536,Color Block,0,Not Dark Pattern,original
238,Someone in Red Cliffs bought a RHK Yamaha YZ/YZF/WRF 99-16 Blue Pursuit Footpegs 3 minutes ago,1,Social Proof,original
314,No thanks! I don't like deals,1,Misdirection,original
1536,Bottoms Deals,0,Not Dark Pattern,original
216,Spring Styles ,0,Not Dark Pattern,original
991,Stay in the Know,0,Not Dark Pattern,original
1673,Homeware Trends,0,Not Dark Pattern,original
1466,Computer Accessories,0,Not Dark Pattern,original
1330,Only 2 left.,1,Scarcity,original
1723,Flowers Trivia:,0,Not Dark Pattern,original
104,339 users are currently active on our website,1,Social Proof,original
113, Yearly ,0,Not Dark Pattern,original
955,Items in your cart are selling fast,1,Scarcity,original
767,Trending Players,0,Not Dark Pattern,original
628,Cellular/Honeycomb Shades,0,Not Dark Pattern,original
1167,LESS THAN 5 LEFT!,1,Scarcity,original
1466,Gift Wrapping Supplies,0,Not Dark Pattern,original
1654,"Order soon, only 1 left!",1,Scarcity,original
350,"No Thanks, I Don't Like Exclusive Offers.",1,Misdirection,original
1212,Only 1 Left !,1,Scarcity,original
1648,Macro Focussing Rails,0,Not Dark Pattern,original
799,DAYS HRS MINS SECS,1,Urgency,original
230,Hair treatments,0,Not Dark Pattern,original
1759,[new-troh-pick],0,Not Dark Pattern,original
1406,LOW STOCK: Only 1 left.,1,Scarcity,original
1009,White Camo Windbreaker - Rock N' Roll,0,Not Dark Pattern,original
1550,We are not currently accepting orders from outside of the UK.,0,Not Dark Pattern,original
209,Delivery & Returns,0,Not Dark Pattern,original
230,Hair type: Curly,0,Not Dark Pattern,original
1304,Feeding Nightwear,0,Not Dark Pattern,original
292,Someone in Mount Louisa bought a Coleman Folding Table & Bench Set 2 minutes ago,1,Social Proof,original
1333,lego harry potter,0,Not Dark Pattern,original
133,Start SellingSearchWishlistAccountCartCart,0,Not Dark Pattern,original
435,I'D RATHER PAY FULL PRICE,1,Misdirection,original
1293,You might also like,0,Not Dark Pattern,original
1044, Zero Gravity Lift Chairs ,0,Not Dark Pattern,original
209,Trousers & Chinos,0,Not Dark Pattern,original
269,"Nancy in Pennsylvania purchased 24"" Italian Sterling Silver Milano Twist Adjustable Chain",1,Social Proof,original
147,DON'T LET 'EM GET AWAY Several people have recently viewed this item.,1,Social Proof,original
1158, Data Processor Privacy Policy: https://casalemedia.com/ ,0,Not Dark Pattern,original
1550,Upright Plants,0,Not Dark Pattern,original
690,4 days 05:46:20,1,Urgency,original
485,Your order is reserved for 09:45 minutes!,1,Urgency,original
1000,CareersAbout UsAffiliatesPrivacy SettingsAdvertise with usHelpSite map,0,Not Dark Pattern,original
113, Eyelashes ,0,Not Dark Pattern,original
1009,LIMITED TIME ONLY: FREE SHIPPING TO SELECT COUNTRIES ON ORDERS OVER $100!,1,Urgency,original
882,"You may change the items in your order, or cancel the Smartship at anytime, up until 3 days prior to the scheduled ship date of your Smartship by calling Customer Service at 1-800-518-0284.",1,Obstruction,original
1307,"Only 3 left, order soon",1,Scarcity,original
983,LIMITED TIME BLOW OUT SALE UP TO 70% OFF! 110% BEST PRICE GUARANTEE!,1,Urgency,original
103,Fun Treat Tossing,0,Not Dark Pattern,original
1120,Only 6 left,1,Scarcity,original
1044,Free Shipping. Limited Time Only. for orders over $50,1,Urgency,original
837,We're offline,0,Not Dark Pattern,original
1713,Add to Your Gift and We'll Ship it For Free!,1,Misdirection,original
1723,Occasion: Anniversary,0,Not Dark Pattern,original
917,Hugs and Kisses Rose Bouquet $44.99 Discount -$6.75 Delivery $13.99 Tax $3.46 Item Total $55.69,1,Sneaking,original
451,"No thanks, I don't want discount",1,Misdirection,original
4,"Keyboard Navigation Profile (Motor-Impaired): this profile enables motor-impaired persons to operate the website using the keyboard Tab, Shift+Tab, and the Enter keys. Users can also use shortcuts such as “M” (menus), “H” (headings), “F” (forms), “B” (buttons), and “G” (graphics) to jump to specific elements.",0,Not Dark Pattern,original
1330,Nicholas Kirkwood,0,Not Dark Pattern,original
209,Feedback,0,Not Dark Pattern,original
1036,STOCK IS GUARANTEED FOR 60 MINUTES,1,Urgency,original
1405, Short,0,Not Dark Pattern,original
251,"Someone in Vancouver, Washington purchased a Orthofeet Men's Orthotic Insoles about 38 minutes",1,Social Proof,original
3,Sharmeen Atif From Karachi just bought Stylish Metal Glasses Frames For Kids-Assorted-NA7157,1,Social Proof,original
203,Welcome To Hotter us,0,Not Dark Pattern,original
1434, Crossbody & Belt Bags ,0,Not Dark Pattern,original
1268,Card Storage,0,Not Dark Pattern,original
1111,80% offers claimed. Hurry up!,1,Scarcity,original
1293,Product Tagline,0,Not Dark Pattern,original
86,"BERNARD in Philadelphia, United States purchased a",1,Social Proof,original
128,Please note: we do not ship to PO Boxes,0,Not Dark Pattern,original
904,"When you join the PetPlus Plan, you are given the option to purchase your membership on an annual or monthly basis and you are automatically enrolled in our recurring billing program. You may cancel at any time by contacting our customer service team, but you will not be refunded for any unused days on your membership if you choose to cancel prior to the end of your billing cycle. You may cancel your PetPlus membership at any time without penalty if you have not utilized any of your PetPlus benefits (including discounts on products and/or services). For customers charged on a monthly basis, if you have purchased products or used services using your PetPlus benefits, we will charge a $25 administrative fee per membership cancellation if the membership is cancelled within three months of enrollment.",1,Obstruction,original
442,"No Thanks, I'll Pay Full Price",1,Misdirection,original
1773,What people are saying about us...,1,Social Proof,original
1759,All You™,0,Not Dark Pattern,original
1127,Only 2 units left!,1,Scarcity,original
622, Round Neck Casual Loose Patchwork Printed Short Sleeve Blouse ,0,Not Dark Pattern,original
822,Specialist Tools,0,Not Dark Pattern,original
1102,96 ITEM(S) LEFT IN STOCK!,1,Scarcity,original
1336,Only 1 products left,1,Scarcity,original
1446,Embossing Powder,0,Not Dark Pattern,original
1009,Keep up with crankbrothers,0,Not Dark Pattern,original
1403,Low Stock! Only 3 left.,1,Scarcity,original
207,"Someone in Flemington, United States purchased Anti-Aging Eyelid Tape (Contains 100 Strips) Just now",1,Social Proof,original
557,00DAYS00HOURS47MINUTES36SECONDS SALE ENDS ONCE COUNTER HITS ZERO,1,Urgency,original
1771,SUPPORT THE AMERICAN SUPRESSOR ASSOCIATION,1,Sneaking,original
1469,Hand & Foot Skin Care,0,Not Dark Pattern,original
241,"Carol in St. Louis, Missouri bought Original USB Charging Anti-Theft Backpack",1,Social Proof,original
565,Hurry! This special sale ends in 2h 42m 0s,1,Urgency,original
1317, Rudraksha Recommendations ,0,Not Dark Pattern,original
1250,Only 33 left,1,Scarcity,original
371,"No thanks, I don't like free stuff",1,Misdirection,original
242,8 people have this in their bag right now.,1,Social Proof,original
1014,LIMITED TIME: $10 OFF! DISCOUNT REFLECTED IN PRICE!,1,Urgency,original
316,I don't like discounts,1,Misdirection,original
569, Microsoft Xbox One S Wireless Controller » ,0,Not Dark Pattern,original
724, Shop All Lehenga Choli ,0,Not Dark Pattern,original
573,"Wigsbuy- Online Beauty Store of Fashion Wigs, Hair Extensions & Accessories for Sale.",0,Not Dark Pattern,original
75,In other users' carts 59,1,Social Proof,original
1338,Limited quantity! ,1,Scarcity,original
1536,Pleated Skirts,0,Not Dark Pattern,original
715,Items will be reserved in your cart for 19:10,1,Urgency,original
1037,"Hurry, before it is gone! Limited time remaining!",1,Urgency,original
212,Read More ,0,Not Dark Pattern,original
1369,Last chance! Only 1 left,1,Scarcity,original
965,"Items in your cart are in high demand, but we have reserved your order.",1,Scarcity,original
1694,Hurry Up ! Just 2 Items Left in stock,1,Scarcity,original
569,Buy Wearables»,0,Not Dark Pattern,original
1317, Crystal Beads ,0,Not Dark Pattern,original
1019,On Sale! Limited Time Offer!,1,Urgency,original
975,In demand,1,Scarcity,original
1466,Animals & Action Figures,0,Not Dark Pattern,original
103,and future features included!,0,Not Dark Pattern,original
675,Your order is reserved for 09:58 minutes!,1,Urgency,original
954,"Sorry, this is out of stock. You just missed it.",1,Scarcity,original
1683,Hurry! Only 7 left in stock.,1,Scarcity,original
20,72 Viewing This Product,1,Social Proof,original
1469, Best Deals of the Month: April Edition ,0,Not Dark Pattern,original
54,"3,081 people have viewed this item",1,Social Proof,original
1317, Books About Indian Culture ,0,Not Dark Pattern,original
1044, Cordless Phones For Seniors ,0,Not Dark Pattern,original
212, Read More ,0,Not Dark Pattern,original
1573,Back by Demand,0,Not Dark Pattern,original
1348,Stock Low : 6 items left.,1,Scarcity,original
1373,Men's Accessories ,0,Not Dark Pattern,original
1063,Limited Time Only! 20% Off,1,Urgency,original
1446,How to cast on,0,Not Dark Pattern,original
516,Hurry up! Sale Ends in,1,Urgency,original
1367, SHIPPING INFO ,0,Not Dark Pattern,original
31,"Sayeeganesh in Chennai, India just bought Dhoni the Finisher T-Shirt an hour ago",1,Social Proof,original
242,Creators' Council,0,Not Dark Pattern,original
1381,Books and Stationery,0,Not Dark Pattern,original
1059,"Limited time only: FREE SHIPPING on all orders, no minimum required!",1,Urgency,original
533,Activate within 0:30:00,1,Urgency,original
1623,ONLY 1 WATCH LEFT,1,Scarcity,original
1301,"Hurry, Only 4 Left In Stock. Buy Now!",1,Scarcity,original
1313,John Boos,0,Not Dark Pattern,original
638,Signup for email updates from Car and Truck Remotes!,0,Not Dark Pattern,original
1054,LIMITED TIME OFFER MEN'S CHINOS & 5-POCKET PANTS BUY 2 FOR $59.90 EACH SHOP NOW,1,Urgency,original
920,About Cheryl's Business Gifts,0,Not Dark Pattern,original
765, Latest looks from Myleene Klass Shop now ,0,Not Dark Pattern,original
573,Shop By Brands,0,Not Dark Pattern,original
103,Chatting,0,Not Dark Pattern,original
1201,Hurry! Only 1 left in stock,1,Scarcity,original
1730,Professional Color Tool Kit / Addons,1,Misdirection,original
212, Football Boots ,0,Not Dark Pattern,original
66,Estimated VAT overview,0,Not Dark Pattern,original
1679,320 items left,1,Scarcity,original
401,I'd rather pay full price,1,Misdirection,original
1274,Only 1 item left!,1,Scarcity,original
97,"JOHN in Toowoomba City, Australia purchased a Resin Tank 7 hours ago",1,Social Proof,original
1304,Cracked Nipples,0,Not Dark Pattern,original
4,"Our website implements the ARIA attributes (Accessible Rich Internet Applications) technique, alongside various behavioral changes, to ensure blind users visiting with screen-readers can read, comprehend, and enjoy the website’s functions. As soon as a user with a screen-reader enters your site, they immediately receive a prompt to enter the Screen-Reader Profile so they can browse and operate your site effectively. Here’s how our website covers some of the most important screen-reader requirements:",0,Not Dark Pattern,original
573,Long African American Wigs,0,Not Dark Pattern,original
1351, Food ,0,Not Dark Pattern,original
1272, 韓國香氛 Cosmic Mansion ,0,Not Dark Pattern,original
230,Allow All,0,Not Dark Pattern,original
521,Your order is reserved for 09:54 minutes!,1,Urgency,original
976,Watch how its done,0,Not Dark Pattern,original
1216,HURRY! LESS THAN 129 LEFT.,1,Scarcity,original
61, Lighting,0,Not Dark Pattern,original
1488,Jeanne E. Bray Memorial Scholarship,0,Not Dark Pattern,original
1529,Only one left in stock - order soon!,1,Scarcity,original
170,James from Colonia purchased a,1,Social Proof,original
992,Wait! Take 10% off Your First Order Deal Expires Soon!,1,Urgency,original
108, Menthol Flavors ,0,Not Dark Pattern,original
775,HURRY! YOUR 10% OFF EXPIRES IN 29:43,1,Urgency,original
4, Highlight Hover ,0,Not Dark Pattern,original
1009,Submitted by Fermin Larracilla Pérez,0,Not Dark Pattern,original
1522,Loading interface...,0,Not Dark Pattern,original
274,7 customers have this in their basket,1,Social Proof,original
246,HOW TO MANAGE SIDE EFFECTS,0,Not Dark Pattern,original
1736, PopGrip Antimicrobial Refine by Product Type: PopGrip Antimicrobial ,0,Not Dark Pattern,original
1469, Out of Stock! ,0,Not Dark Pattern,original
1536,Tube Tops,0,Not Dark Pattern,original
67,117 people have viewed this item in the last 7 days.,1,Social Proof,original
1349,Only 5 Left,1,Scarcity,original
919,"Skin Concerns: Treats mild to moderate acne (including whiteheads, blackheads, pimples, and hormonal acne) and excess oiliness.",0,Not Dark Pattern,original
246,Mom & Baby,0,Not Dark Pattern,original
1034,Looking for your order history?,0,Not Dark Pattern,original
378,"Nah, I'll pay full price",1,Misdirection,original
977,Selling Fast,1,Scarcity,original
1791,"""We'd love to send you emails with offers and new products from New Balance Athletics, Inc. but if you do not wish to receive these updates, please tick this box.",1,Misdirection,original
1001,(LIMITED TIME OFFER) TORSION GUN HOLSTER SUPER COMBO,1,Urgency,original
66, Businesses in the EU buying from a business in the same country are also charged VAT.,0,Not Dark Pattern,original
1765,Did you know that Shaver heads need replacing every 12 - 18 months? Get the Shaver Guard cleaning spray to extend its life for up to another 6 months!,1,Misdirection,original
1351,In stock | 44 left,1,Scarcity,original
1192,74% offers claimed. Hurry up!,1,Scarcity,original
389,"No Thanks, I Prefer Paying Full Price",1,Misdirection,original
32,"1,446 people have viewed this item",1,Social Proof,original
979,LIMITED OFFER: $125 Off + 2 Free Pillows,1,Urgency,original
907,Delivery & support,0,Not Dark Pattern,original
200,Hurry up! 22 people other than you have this product in their cart,1,Social Proof,original
1759,Aids mental processing†,0,Not Dark Pattern,original
188, Sold out ,0,Not Dark Pattern,original
1087,Only 1 left!,1,Scarcity,original
1658, View All Parts ,0,Not Dark Pattern,original
1241,Hurry Up! Only 1 Piece Left,1,Scarcity,original
1451,Engine Cooling System,0,Not Dark Pattern,original
1316, Unstitched Fabric ,0,Not Dark Pattern,original
153,Someone in Yanchep bought a 52mm Mechanical 'Performance' Boost Gauge - Blue/White 9 seconds ago,1,Social Proof,original
622, V-neck Printed Loose Short-sleeved T-shirt ,0,Not Dark Pattern,original
179,Expand My eBay,0,Not Dark Pattern,original
1101,Low in stock: only 1 left.,1,Scarcity,original
569,Contract free,0,Not Dark Pattern,original
61,"Howdy stranger, looks like your trail has hit a dead end.",0,Not Dark Pattern,original
526,Your cart is reserved for 14:57 minutes!,1,Urgency,original
1590,Free Shipping & Easy Returns always! ,0,Not Dark Pattern,original
128,"Someone in Byron Bay, NSW just bought",1,Social Proof,original
951,"An item you ordered is in high demand. No worries, we have prioritized your order.",1,Scarcity,original
680, Plastic ,0,Not Dark Pattern,original
662,High Gable Sheds,0,Not Dark Pattern,original
106,"Oscar from Cajamarca, Peru purchased",1,Social Proof,original
113,Really good quality contacts and they work well on my eyes. Would definitely order again!!!!,0,Not Dark Pattern,original
1786,Uncheck the box if you prefer not to receive email updates.,1,Misdirection,original
133,1 other customers have this item in their shopping cart,1,Social Proof,original
1536,Sunglasses and Eyewear,0,Not Dark Pattern,original
1469,Security Cameras,0,Not Dark Pattern,original
388,"NO THANKS, I'D RATHER PAY FULL PRICE",1,Misdirection,original
1255,Only 3 Left in Stock!,1,Scarcity,original
1432,Only 6 items left,1,Scarcity,original
993,LIMITED TIME SALE,1,Urgency,original
1115,Only 11 left!,1,Scarcity,original
648," Born for adventures across land, desert, and ice. Cruise over Tarmac-free roads or adapt it to be your 'do anything' commuter. ",0,Not Dark Pattern,original
638,BMW Remotes,0,Not Dark Pattern,original
855,"UP TO 60% OFF SPRING SALE PLUS 10% OFF ALL SHOWERS ENTER CODE SHOWERS10 AT CHECKOUT, MUST END TUESDAY 02DAYS  :  04HOURS  :  13MINS  :  28SECS",1,Urgency,original
1056,Add your favourites to cart,0,Not Dark Pattern,original
817,"Ends in 1 Days, 4 Minutes, 44 Seconds",1,Urgency,original
1367, WANNA COLLAB? ,0,Not Dark Pattern,original
1667,"touching, funny and romantic",0,Not Dark Pattern,original
596,Explosive Offers! 80% Off Everything 07:25:41,1,Urgency,original
472,"No thanks, I like paying full price",1,Misdirection,original
1481,Anaheim DucksArizona CoyotesCalgary FlamesChicago BlackhawksColorado AvalancheDallas StarsEdmonton OilersLos Angeles KingsMinnesota Wild,0,Not Dark Pattern,original
230,Hair Color + Highlights,0,Not Dark Pattern,original
348,"No thanks, I'll pay full price!",1,Misdirection,original
1009,View your order history,0,Not Dark Pattern,original
209,Football,0,Not Dark Pattern,original
714,Sweep Train Simple A Line Tulle Wedding Dress with Appliques and Beading,0,Not Dark Pattern,original
550,Your order is reserved for 09:56 minutes!,1,Urgency,original
1326,"Don't snooze, only 1 left",1,Scarcity,original
1000,Blue Raspberry,0,Not Dark Pattern,original
782, Continue with Facebook Continue with Google ,0,Not Dark Pattern,original
1266,only 1 in stock,1,Scarcity,original
1550, Bioactive Custodians ,0,Not Dark Pattern,original
883,Plant-based Protein,0,Not Dark Pattern,original
1793,"If you click continue below we will be happy to tell you about discounts, money off and new products from Very by e-mail and text,
unless you tell us you DO NOT want to hear about them, by ticking here.
If you would like to receive offers from carefully selected 3rd parties, please tick here",1,Misdirection,original
1198,"Hurry, only 1 left!",1,Scarcity,original
230,"Location: Kansas City, MO",0,Not Dark Pattern,original
1080,Only 9 items left!,1,Scarcity,original
1258,Only 3 left in stock!,1,Scarcity,original
1026,Join the Team,0,Not Dark Pattern,original
833,Manage Consent Preferences,0,Not Dark Pattern,original
409,"No thanks, I've got too much cool Glock stuff!",1,Misdirection,original
1652,(only 5 left),1,Scarcity,original
1488,Events and Entertainment,0,Not Dark Pattern,original
1330,Free People,0,Not Dark Pattern,original
420,"No Thanks, I don't like exclusive deals.",1,Misdirection,original
1610,Hurry! Less than 10 left!,1,Scarcity,original
1381,Whoops! ,0,Not Dark Pattern,original
1648,Point & Shoots,0,Not Dark Pattern,original
1304,Free Shipping*,0,Not Dark Pattern,original
402,"No thanks, I don’t like saving money.",1,Misdirection,original
230,Root Touch Up + Brow Filler,0,Not Dark Pattern,original
883,"If you wish to cancel your subscription, you can email us at getflat@flattummyco.com",1,Obstruction,original
1480,JerseysPantsSleepwear & UnderwearSwim CollectionT-ShirtsSale Items- View All -,0,Not Dark Pattern,original
1295,Select Your Year,0,Not Dark Pattern,original
69,3642 BOUGHT,1,Social Proof,original
767,HURRY! ENDS IN: 10 HRS 40 MIN 00 SEC,1,Urgency,original
1736,Website Accessibility,0,Not Dark Pattern,original
246,1 people are viewing this currently,1,Social Proof,original
1709,Yes! Upgrade my purchase,1,Misdirection,original
1818,Save $148.98AUD – 49% Off,1,Misdirection,original
1009,Synthesis E-MTB Alloy Rear Wheel,0,Not Dark Pattern,original
1197, Jumpers + Sweaters ,0,Not Dark Pattern,original
1469,Concrete Tools,0,Not Dark Pattern,original
905,"ONLY $1.99 FOR YOUR FIRST SIX MONTHS, THEN EACH YEAR YOUR MEMBERSHIP WILL AUTOMATICALLY RENEW FOR $39.99 AND BE CHARGED TO YOUR CREDIT/DEBIT CARD ON FILE. CANCEL YOUR VIP MEMBERSHIP ANY TIME TO RECEIVE A PRORATED REFUND BY CALLING (800) 543-7309. BY SUBMITTING YOUR ORDER, YOU AGREE TO THESE VIP MEMBERSHIP TERMS.",1,Obstruction,original
1725,ADD FOR BETTER RESULTS,1,Misdirection,original
1658,ROAD CLOTHING,0,Not Dark Pattern,original
300,Cargo Trousers,0,Not Dark Pattern,original
300,4 bought in the last 24 hours.,1,Social Proof,original
226,Trending now! Added to basket 490 times today,1,Social Proof,original
400,I'll Shop Without A Discount,1,Misdirection,original
1060,20% OFF VALENTINE\u2019S DAY FAVOURITES * | LIMITED TIME ONLY,1,Urgency,original
729, Rs INR ,0,Not Dark Pattern,original
320,"No, I don't feel lucky",1,Misdirection,original
497,00DAYS02HRS14MINS1211SEC,1,Urgency,original
908,"There's no obligation to buy as an Xtra VIP Member, nor is there any minimum number of months or commitment for membership. You can shop or ‘Skip’ by the 5th of each month, and you can cancel your membership at any time by calling (855) SAVAGEX (open 24/7).",1,Obstruction,original
1234,Only 2 stock available,1,Scarcity,original
1409,Only 2 Left In Stock,1,Scarcity,original
1044,Auto Delivery Program,0,Not Dark Pattern,original
1154,Only 1 left in stock - Order soon,1,Scarcity,original
897,"If your JR Plus membership has renewed automatically, you have seven (7) days after payment is taken to cancel your annual membership. You must contact Customer Service at (888) 574-3576 within this window and not have made any eligible purchase using the JR Plus service. You will then be provided with a full refund of your membership fee for the renewal year and the JR Plus service will be cancelled from your account. If you cancel during any renewal year after the seven (7) day window expires, you are not entitled to any refund of the renewal fee, even if you have not made any eligible purchase during the renewal term.",1,Obstruction,original
1045,Limited time - Free Shipping on all orders*,1,Urgency,original
1563,only 2 left,1,Scarcity,original
622, Summer Casual Printed Short Sleeve T-Shirt ,0,Not Dark Pattern,original
138,6 other people looking at this item,1,Social Proof,original
1075,Only 2 left in stock,1,Scarcity,original
1000,"For a limited time, buy 2 Hydroxycut Hardcore Elite, 30 Servings for $30!",1,Urgency,original
947,Extremely high demand: expect 2-4 weeks for it to arrive (to be safe). Limit 4 per person!,1,Scarcity,original
1588,Clearance! Only 4 left in stock.,1,Scarcity,original
927,"Be part of the best family ever & enjoy 15% in VIP Benefits on every order, every day. That's 10% Instant Savings plus 5% back in Rewards Cash on everything. Plus, enjoy 90 days to test run your shoes, socks, and insoles. And so much more! Join today for just $1.99 your first year.  ",1,Sneaking,original
